id,allelectrons_Total,density_Total,allelectrons_Average,val_e_Average,atomicweight_Average,ionenergy_Average,el_neg_chi_Average,R_vdw_element_Average,R_cov_element_Average,zaratio_Average,density_Average,Hardness
5634,72.0,9.577996,12.5,4.8,24.808518,11.33044,2.805,1.7200000000000002,0.8959999999999999,0.491678,1.0359,5.0
5635,108.0,8.147992,10.8,4.8,21.654418,11.17714,2.675,1.626,0.912,0.48855,1.80922,6.0
5636,46.0,7.767992,12.0,4.8,24.808518,11.38168,2.81,1.7400000000000002,0.86,0.49282,1.2398,6.0
5637,36.0,3.55,18.0,4.0,36.0685,8.2366,1.79,2.055,1.39,0.499,1.775,6.0
5638,58.0,12.417996,12.6,4.8,26.385218,11.023840000000002,2.7060000000000004,1.6780000000000002,0.8800000000000001,0.49282,1.00627,6.0
5639,126.0,13.512992,12.6,4.6,26.2038268,10.59066,2.5860000000000003,1.8590000000000004,0.964,0.4930319999999999,1.10889,6.0
5640,58.0,11.874,19.33333333333333,4.666666666666667,39.987666666666655,9.5408,2.33,1.88,1.106666666666667,0.4878333333333333,1.9548,6.3
5641,0.0,0.133984,0.0,0.0,0.0,12.41584,0.0,1.6725,0.0,0.499404,0.13389,6.0
5642,116.0,4.243996,9.2,4.8,18.439538,11.0863,2.752,1.662,0.836,0.4991960000000001,0.68199,6.5
5643,33.0,7.441332000000001,8.6,4.0,16.497559999999996,11.95216,2.7380000000000004,1.654,0.75,0.5982450000000001,0.52252,4.0
5644,95.0,19.334,31.33333333333333,4.666666666666667,70.92449475,9.101866666666666,1.95,1.913333333333333,1.2133333333333332,0.4675316666666667,4.86505,4.8
5645,90.0,20.415992000000006,17.6,4.0,39.568056,11.17714,2.684,1.711,0.936,0.4820359999999999,2.96536,6.0
5646,80.0,12.902,10.0,4.666666666666667,20.61176616146341,11.35495,2.7566666666666664,1.7533333333333332,0.92,0.4960433333333333,1.9156,6.0
5647,60.0,4.5453280000000005,10.0,5.333333333333333,20.185395713333328,10.838333333333331,2.9599999999999995,1.625,0.9166666666666666,0.4927189999999999,0.62515,5.5
5648,68.0,8.836996000000001,13.6,4.8,29.568292,10.98774,2.8280000000000003,1.682,0.836,0.474714,0.88024,5.5
5649,90.0,13.053996,18.0,5.6,39.568056,11.11696,2.8680000000000003,1.6520000000000004,0.98,0.47907,2.65644,3.5
5650,100.0,6.697992,10.0,4.8,20.077018,12.082260000000002,2.7060000000000004,1.6780000000000002,0.892,0.498454,1.00728,6.0
5651,202.0,27.403984,20.2,5.2,47.3154225304,10.91354375,2.6796,1.7666,1.028,0.475566,5.50017,3.8
5652,156.0,23.312328,26.0,5.166666666666667,61.11733333333334,11.749633333333335,2.8816666666666664,1.7283333333333335,0.9266666666666667,0.4762733333333333,3.1504,5.0
5653,36.0,7.134331999999999,18.0,4.0,37.346215,10.629,2.745,1.545,0.905,0.479405,0.56895,5.5
5654,74.0,4.9568275,7.4,4.2,14.610803,11.28095,2.8355,1.5419999999999998,0.703,0.5896600000000001,0.49568,2.8
5655,116.0,7.957992,11.6,4.8,23.231818,10.93895,2.634,1.6800000000000002,0.96,0.4911100000000001,1.06784,5.5
5656,106.0,13.89,22.8,4.8,49.496,11.14446,2.805,1.656,0.936,0.477854,2.95341,3.8
5657,38.0,4.9043280000000005,10.0,4.833333333333333,20.02735333333333,11.795966666666668,2.8480000000000003,1.7266666666666668,0.8916666666666666,0.4966916666666667,0.83736,5.8
5658,151.0,15.232328,51.0,3.5,121.02273333333332,8.888349999999997,2.2266666666666666,2.0966666666666667,1.1,0.4053733333333333,7.98667,3.8
5659,228.0,24.574384,28.5,5.2,67.9394,11.123834,2.721,1.7380000000000002,0.946,0.4673040000000001,3.26948,2.5
5660,93.0,20.362,31.33333333333333,4.0,69.59212799999999,9.159866666666668,2.3816666666666664,1.913333333333333,1.2133333333333332,0.4488266666666667,6.44467,5.3
5661,76.0,12.831992,15.2,4.8,31.574635600000004,11.17714,2.684,1.7199999999999998,0.9,0.4820359999999999,2.37162,6.3
5662,82.0,19.334,41.0,5.333333333333333,150.72218966666662,9.159866666666668,2.18,1.9433333333333327,1.2333333333333334,0.4488266666666667,4.19744,3.3
5663,46.0,8.903332,15.6,4.0,34.72421799999999,10.98774,2.7030000000000003,1.7630000000000003,0.8959999999999999,0.4911100000000001,1.0359,5.5
5664,235.0,17.623983999999997,9.4,4.4,18.78740068,11.72784,2.7612,1.5712000000000002,0.7487999999999999,0.5743408000000001,0.59237,5.5
5665,80.0,7.734660000000001,10.0,5.0,20.255278375,11.026725,2.79,1.6725,0.8525,0.495275,0.487,7.5
5666,92.0,19.334,30.66666666666667,4.0,68.56273,9.159866666666668,1.95,1.913333333333333,1.2133333333333332,0.4488266666666667,1.4092,5.3
5667,50.0,5.401996,10.0,5.0,20.80173002,10.9485,2.6500000000000004,1.7775000000000003,0.9875,0.49626375,0.84098,5.5
5668,114.0,9.133,23.6,5.6,49.204038,11.340425,2.0200000000000005,1.8200000000000005,0.8640000000000001,0.475566,1.02525,1.8
5669,30.0,7.734660000000001,10.0,5.0,20.255278375,11.026725,2.79,1.6725,0.8525,0.495275,0.78135,7.3
5670,122.0,13.387328,22.0,5.666666666666668,51.25268666666667,11.234699999999998,2.9766666666666666,1.7566666666666666,0.8933333333333332,0.4830383333333333,2.45933,3.5
5671,105.0,12.902,15.5,5.166666666666667,34.72421799999999,11.906833333333337,2.865,1.7166666666666668,0.8320000000000001,0.4830516666666667,2.06989,5.0
5672,198.0,13.89,9.8,4.6,18.5863611398,12.63188,2.8355,1.6795000000000002,0.9368,0.4690149999999999,0.71978,2.8
5673,138.0,14.883996000000002,15.5,4.0,34.72421799999999,11.33044,2.7060000000000004,1.6780000000000002,0.892,0.48502,1.46035,6.0
5674,100.0,13.747992000000002,10.0,4.8,20.213348778,11.28095,2.752,1.754,0.946,0.4927989999999999,1.34593,2.5
5675,60.0,2.008328,12.666666666666664,4.666666666666667,26.621686666666665,11.33044,2.33,1.7166666666666668,0.8933333333333332,0.4865066666666666,1.46035,6.0
5676,592.0,61.237971,12.571428571428571,4.761904761904762,24.085483,11.50430476190476,2.782380952380952,1.711904761904762,0.8714285714285714,0.5148823809523809,1.3124,5.8
5677,140.0,9.892323,7.511111111111112,3.911111111111111,15.394590555555556,12.01102777777778,2.6383333333333336,1.5261111111111112,0.7511111111111111,0.6081561111111111,0.53275,4.5
5678,80.0,3.253996,10.0,4.8,20.016938,11.17714,2.675,1.736,0.944,0.498984,0.89374,6.0
5679,138.0,24.574384,23.0,5.2,50.1811,11.23408,2.826,1.8590000000000004,0.914,0.4673040000000001,3.01757,3.8
5680,70.0,5.401996,10.0,4.6,20.833018,10.73364,2.694,1.7020000000000004,0.928,0.4927359999999999,1.10402,6.0
5681,50.0,2.815328000000001,10.0,3.75,20.2988926326,12.04083,2.7275,1.545,0.71,0.65621875,0.13641,3.5
5682,63.0,9.107996000000002,12.6,4.8,26.2038268,11.33044,2.7060000000000004,1.6800000000000002,0.892,0.498454,0.75516,6.0
5683,106.0,19.6268275,10.6,4.8,22.111243,12.0278,2.77,1.654,0.708,0.5896600000000001,1.96268,3.8
5684,75.0,15.625328,25.33333333333333,4.666666666666667,55.30459633333333,11.354766666666668,2.1466666666666665,1.9433333333333327,1.2333333333333334,0.4663883333333334,3.05125,1.5
5685,100.0,15.55,45.0,4.0,111.34115,9.8771,2.675,1.925,1.245,0.447885,7.715,2.5
5686,50.0,4.243996,10.0,5.0,20.255278375,11.719925,2.764,1.75,0.914,0.4931925,0.78834,3.5
5687,10.0,7.957992,10.6,4.8,20.3920334,11.023840000000002,2.829,1.6780000000000002,0.904,0.491678,0.82753,6.0
5688,98.0,8.4896195,9.8,4.6,19.8565257,10.89726,2.648,1.626,0.912,0.49512,0.8488,6.0
5689,144.0,9.239992,14.4,4.8,31.204917046,10.78917,2.684,1.8590000000000004,0.974,0.489272,1.8013,6.5
5690,100.0,7.558488000000001,9.2,4.6,18.439538,11.777640000000002,2.752,1.6880000000000002,0.836,0.4991960000000001,0.42861,2.0
5691,74.0,10.099324,14.333333333333336,4.333333333333333,30.55068666666667,11.290033333333335,2.986666666666667,1.75,0.98,0.4821566666666666,1.3513,5.5
5692,126.0,16.864992,13.6,5.0,27.37004333333333,11.38881,2.866,1.6950000000000005,0.7859999999999999,0.478464,2.48089,6.8
5693,184.0,40.61,23.0,4.0,49.224449375000006,9.300975,2.25375,1.86625,1.1275,0.4756775,3.05125,3.0
5694,74.0,4.9568275,7.4,4.2,14.610803,12.39211,2.77,1.5509999999999995,0.708,0.5982450000000001,0.57713,2.8
5695,985.0,121.42,23.5,5.2,49.496,9.1302,2.279,1.907,1.2145,0.4679350000000001,5.97378,3.8
5696,100.0,7.750666,10.0,4.8,20.0468,11.20276,2.7270000000000003,1.767,0.91,0.496167,0.75516,6.0
5697,114.0,20.855328,18.666666666666668,4.333333333333333,41.99652,9.159866666666668,2.743333333333333,1.906666666666667,1.106666666666667,0.4830383333333333,9.54775,4.5
5698,58.0,4.053996,9.2,4.8,19.8515585,10.9485,2.648,1.626,0.8480000000000001,0.4927359999999999,0.86724,5.0
5699,200.0,14.957992,10.0,4.8,20.9941265318,11.33044,2.8280000000000003,1.7199999999999998,0.9559999999999998,0.4970245,1.9548,6.0
5700,43.0,7.4428315,9.666666666666666,3.2,19.8565257,13.51252,2.545,1.3186666666666669,0.5053333333333333,0.7623686666666668,0.82565,5.0
5701,46.0,9.133,23.0,4.0,48.7195,9.8771,2.115,1.905,1.12,0.47888,5.52703,3.8
5702,36.0,0.8649950000000001,18.0,4.0,36.0685,8.79744,2.24,1.875,1.36,0.479965,1.96919,2.5
5703,116.0,8.885992,16.5,4.8,35.468537,11.33044,2.7060000000000004,1.6780000000000002,0.892,0.498454,3.08833,6.0
5704,100.0,8.505991999999999,10.0,4.6,20.016938,10.629,2.5860000000000003,1.7420000000000002,0.98,0.490654,0.84049,6.5
5705,80.0,3.94991025,10.0,5.0,20.255278375,11.026725,2.79,1.6725,0.8525,0.495275,0.53275,6.3
5706,180.0,14.883996000000002,10.0,4.8,20.077018,11.17714,2.675,1.6780000000000002,0.904,0.490932,1.09628,5.5
5707,108.0,8.147992,12.2,4.8,24.808518,11.79886,2.825,1.626,0.912,0.49512,1.80256,6.0
5708,30.0,2.957992,9.23076923076923,4.307692307692308,18.476234615384616,11.378026923076924,2.54,1.6111538461538462,0.8323076923076923,0.6089834615384615,0.4332,3.0
5709,108.0,5.230979499999999,9.0,4.666666666666667,18.5045363965,13.54915,2.7883333333333336,1.58,0.7883333333333334,0.5654908333333334,0.50181,2.0
5710,522.0,37.007299,9.18,4.3,18.5465357192,10.857620000000002,2.585,1.6994,0.8808000000000001,0.5340010000000001,0.74876,5.5
5711,74.0,4.9568275,7.4,4.2,14.610803,12.39211,2.77,1.5509999999999995,0.708,0.5982450000000001,0.50633,2.8
5712,100.0,7.143328,10.0,4.571428571428571,20.29066550857143,11.131014285714288,2.455,1.6785714285714286,0.9142857142857144,0.4927189999999999,0.93673,7.0
5713,88.0,13.477328,44.0,4.0,108.295515,12.0278,2.67,1.875,0.98,0.44942,6.78733,2.5
5714,58.0,6.697992,11.0,4.8,24.789618,11.288,2.754,1.7420000000000002,0.86,0.4907199999999999,0.7854,5.5
5715,126.0,11.202328,25.66666666666667,4.333333333333333,58.30459833333333,9.152733333333334,2.22,1.99,1.2033333333333334,0.47356,1.0047,5.5
5716,38.0,7.171324,12.666666666666664,5.0,26.621686666666665,11.354766666666668,2.7466666666666666,1.7,0.8933333333333332,0.4916733333333334,1.6334,5.8
5717,50.0,4.03,10.0,4.8,20.9941265318,11.33044,2.8280000000000003,1.682,0.8140000000000001,0.498454,0.8148,5.0
5718,46.0,9.133,23.0,4.0,48.7195,9.8771,2.115,1.905,1.12,0.47888,4.45755,3.8
5719,100.0,8.147992,10.0,4.8,20.2988926326,12.04083,2.755,1.6309999999999998,0.91,0.492719,0.83076,6.5
5720,165.0,14.7341515,11.0,4.8,22.111243,11.139125000000002,2.648,1.626,0.8800000000000001,0.4927989999999999,1.7362,4.8
5721,84.0,12.421,42.0,5.0,98.3407975,9.1985,2.03,1.904,1.23,0.429675,6.523,3.5
5722,72.0,10.209328,12.0,5.0,24.654186666666664,11.754416666666666,2.7433333333333336,1.7466666666666668,0.8233333333333333,0.4940200000000001,1.8688,6.8
5723,126.0,13.512992,25.2,5.6,58.30341800000001,10.13144,2.53,1.8200000000000005,1.028,0.475566,2.4836,3.8
5724,134.0,16.676996,27.6,5.6,65.56541800000001,11.14446,2.684,1.7380000000000002,0.9,0.4673040000000001,3.52072,2.0
5725,92.0,19.334,30.66666666666667,5.333333333333333,68.56273,9.350333333333332,1.9766666666666663,1.9433333333333327,1.18,0.4526666666666667,3.52072,6.3
5726,64.0,10.803992,12.0,4.0,24.808518,10.39875,2.24,2.015,1.12,0.47888,1.3008,5.8
5727,68.0,4.243996,9.4,4.8,18.78740068,12.082260000000002,2.8280000000000003,1.6310000000000002,0.836,0.486658,0.84161,3.5
5728,100.0,9.577996,10.8,4.8,20.2988926326,10.565180000000002,2.708,1.648,0.8800000000000001,0.4927359999999999,1.0066,6.0
5729,36.0,3.555328,6.5,4.0,13.016128333333334,13.652933333333332,2.706666666666667,1.57,0.728,0.4927359999999999,0.73671,3.8
5730,100.0,7.558488000000001,12.666666666666664,4.666666666666667,25.810252958458328,11.241433333333331,2.736666666666667,1.75,0.9833333333333334,0.4871716666666667,0.98478,5.8
5731,36.0,3.55,18.0,4.0,36.0685,8.2366,1.79,2.055,1.39,0.48273,1.27179,4.0
5732,382.0,3.6074435,9.27163461538462,5.702127659574468,19.37907723545283,12.944249044585984,3.317021276595745,1.5248936170212766,0.6582978723404256,0.5209170212765958,1.4486,2.0
5733,36.0,24.574384,18.0,4.8,39.568056,11.38168,2.572,1.732,0.964,0.4820359999999999,2.48089,5.5
5734,68.0,8.147992,13.6,4.8,29.568292,10.78917,2.76,1.7400000000000002,0.86,0.4820359999999999,1.50239,6.0
5735,90.0,13.385996,18.0,4.0,39.568056,8.31996,2.225,1.907,1.2399999999999998,0.4862359999999999,2.96536,2.8
5736,163.0,19.334,24.66666666666667,5.333333333333333,53.356,9.159866666666668,2.9266666666666663,1.88,1.1933333333333334,0.4747266666666667,2.45933,6.0
5737,72.0,4.243996,8.8,4.8,18.60817185,11.5619,2.81,1.7100000000000002,0.86,0.4927189999999999,0.84313,6.5
5738,46.0,4.03,6.0,4.0,11.663548,12.0034,2.6796,1.495,0.703,0.4930319999999999,0.01079,3.8
5739,112.0,11.624328000000002,36.66666666666666,5.333333333333333,83.46173333333333,11.824266666666665,2.1266666666666665,1.88,1.14,0.4568033333333333,3.20755,5.5
5740,93.0,19.334,31.0,3.6666666666666665,69.59212799999999,9.92285,2.18,1.913333333333333,1.1933333333333334,0.4675316666666667,6.78733,2.5
5741,100.0,8.337992,10.0,4.8,20.2988926326,12.04083,2.708,1.7420000000000002,0.892,0.498454,0.83736,6.5
5742,74.0,3.94991025,14.8,4.4,31.574635600000004,11.14446,2.684,1.732,0.9,0.4820359999999999,0.84019,7.3
5743,100.0,6.697992,10.0,4.6,20.077018,11.17714,2.752,1.7280000000000002,0.96,0.498454,0.75796,5.5
5744,106.0,14.883996000000002,42.8,3.3,103.49857999999998,8.79744,2.274,1.866,1.2,0.44736,5.00311,2.3
5745,76.0,12.831992,15.2,4.8,31.937418,11.14446,2.684,1.732,0.92,0.4820359999999999,1.16243,7.8
5746,72.0,9.133,24.0,4.0,53.4902975,10.0743,2.115,1.905,1.12,0.462985,4.4815,2.5
5747,30.0,2.70324725,6.0,3.1,11.729290775,12.39211,2.77,1.5509999999999995,0.71,0.5982450000000001,0.40319,2.8
5748,0.895,5.686908,10.0,5.0,20.322035645125,12.2092875,2.81875,1.60125,0.88125,0.4931925,0.71086,5.3
5749,122.0,14.091992,12.0,4.8,24.808518,11.20276,2.7270000000000003,1.767,0.91,0.496167,1.02228,5.5
5750,188.0,28.037992000000006,30.66666666666667,5.0,67.9394,10.52605,2.495,1.7200000000000002,0.958,0.4576149999999999,3.47589,2.5
5751,114.0,8.359328,10.5,4.666666666666667,22.71843416666667,11.20276,2.858333333333333,1.7166666666666668,0.8933333333333332,0.4912400000000001,0.82747,6.8
5752,96.0,12.843328,12.0,4.571428571428571,24.699605857142853,10.554,2.657142857142857,1.6871428571428573,0.9042857142857142,0.4980028571428571,1.80922,6.0
5753,100.0,8.147992,10.0,4.8,20.077018,11.33044,2.7060000000000004,1.6780000000000002,0.892,0.498454,0.70329,6.0
5754,93.0,20.36,31.66666666666667,4.0,69.59212799999999,9.152733333333334,1.9666666666666663,1.9,1.1933333333333334,0.4463566666666667,6.2105,5.8
5755,80.0,6.25674375,8.888888888888891,4.4444444444444455,17.774554444444444,11.583533333333332,2.7044444444444444,1.6700000000000002,0.8044444444444444,0.5502422222222223,0.9096,5.3
5756,20.0,1.7,10.0,4.0,20.0468,10.63215,2.58,1.77,0.945,0.496875,0.9328,9.0
5757,38.0,11.354575,12.666666666666664,4.666666666666667,26.621686666666665,11.354766666666668,2.806666666666666,1.7166666666666668,0.92,0.4865066666666666,1.07245,6.5
5758,90.0,11.351332,45.0,4.0,111.599515,9.2708,2.62,1.77,1.045,0.447885,5.25354,2.0
5759,226.0,17.883996000000003,10.5,4.75,20.255278375,11.70255,2.684,1.75,0.945,0.4927989999999999,0.76486,6.8
5760,58.0,11.874,19.0,4.666666666666667,39.987666666666655,9.5408,2.33,1.88,1.106666666666667,0.4878333333333333,3.958,6.3
5761,68.0,4.243996,13.6,4.8,29.525338,11.5619,2.764,1.75,0.914,0.486658,0.8488,3.5
5762,96.0,12.56632,16.0,6.0,36.871575555555566,11.281455555555556,2.771111111111112,1.7544444444444445,0.945,0.4831422222222222,2.645,6.0
5763,72.0,6.674328,8.88,5.166666666666667,16.332807916666667,11.719925,3.443,1.54375,0.8150000000000001,0.5803358333333333,0.6508,5.5
5764,80.0,8.505991999999999,10.0,5.0,20.348778,10.73364,2.48,1.648,0.8800000000000001,0.491478,0.82753,6.3
5765,278.0,23.312328,27.6,5.6,65.56541800000001,12.18425,2.9225000000000003,1.495,0.98,0.47382125,3.88539,4.0
5766,63.0,9.773996,12.6,4.8,26.2038268,11.288,2.754,1.7420000000000002,0.8699999999999999,0.4907199999999999,1.27478,6.0
5767,76.0,10.613328,10.857142857142858,3.7142857142857135,22.536125999714283,12.174357142857144,2.782857142857144,1.5728571428571432,0.7242857142857144,0.4748442857142857,1.01032,4.5
5768,116.0,7.900992,11.6,4.8,23.231818,11.33044,2.7060000000000004,1.6980000000000002,0.892,0.498984,1.00669,6.8
5769,80.0,8.147992,10.0,4.8,20.077018,11.33044,2.7060000000000004,1.6780000000000002,0.892,0.498454,0.89483,6.0
5770,80.0,7.876747749999999,10.0,5.0,20.851515,12.18425,2.79,1.70375,0.8915,0.492719,0.73829,5.5
5771,120.0,13.747992000000002,12.0,4.8,24.789618,11.16682,2.752,1.754,0.908,0.491604,1.42262,6.0
5772,198.0,13.9558185,7.92,4.16,15.69310028,12.046624,2.7136,1.5460000000000005,0.7152,0.6164428000000001,0.5852,5.0
5773,114.0,7.4428315,8.4,4.6,17.7903568,11.79886,2.805,1.656,0.8480000000000001,0.5566228000000001,0.49724,2.5
5774,188.0,25.721328,31.5,4.8,75.83935333333334,11.354766666666668,2.8280000000000003,1.7133333333333336,0.9183333333333332,0.4463566666666667,5.52703,3.8
5775,100.0,11.463996000000002,31.1,2.0,70.86454624999998,8.21315,2.22,1.93,1.4220000000000002,0.447985,6.44467,3.8
5776,96.0,23.193328,11.142857142857142,3.7142857142857135,24.699605857142853,10.911928571428572,2.225714285714285,1.772857142857143,0.9185714285714284,0.4807514285714286,1.54573,2.5
5777,66.0,17.593,23.0,4.666666666666667,50.61352,11.706466666666666,2.33,1.7166666666666668,0.8833333333333334,0.486658,3.18933,2.3
5778,38.0,11.35441075,12.666666666666664,4.666666666666667,26.621686666666665,11.234699999999998,2.806666666666666,1.7166666666666668,0.98,0.4865066666666666,1.35045,5.5
5779,43.0,9.577996,12.5,4.8,24.808518,11.38168,2.81,1.7400000000000002,0.86,0.4820359999999999,1.0408,6.0
5780,466.0,36.025984,10.0,4.8,20.2988926326,10.565180000000002,2.755,1.7199999999999998,0.91,0.4927359999999999,0.83154,5.5
5781,93.0,10.209328,12.666666666666664,4.666666666666667,26.621686666666665,11.75455,2.8316666666666666,1.735,0.9166666666666666,0.4865066666666666,0.75585,6.0
5782,30.0,3.55,6.0,4.0,11.7496,11.61422,2.295,1.458,0.642,0.499514,0.49925,2.5
5783,46.0,7.876747749999999,48.0,4.0,116.3255,12.18425,2.545,1.875,0.945,0.4442925,1.50633,5.0
5784,46.0,9.133,23.0,4.0,48.7195,9.8771,2.115,1.905,1.12,0.47888,4.08822,2.5
5785,184.0,30.708,24.66666666666667,5.166666666666667,53.441338,11.61422,2.884,1.736,0.944,0.47907,2.07315,2.3
5786,50.0,3.443996,10.0,3.75,20.2988926326,12.18425,2.8,1.545,0.71,0.79886,0.84019,6.5
5787,100.0,8.337992,10.0,4.8,20.3920334,10.565180000000002,2.754,1.7420000000000002,0.92,0.4911100000000001,0.81244,6.0
5788,176.0,9.93196,8.8,4.8,18.5863611398,12.63188,2.8355,1.6795000000000002,0.9190000000000002,0.4690149999999999,0.59761,2.8
5789,58.0,11.351332,19.33333333333333,4.666666666666667,39.987666666666655,11.63995,2.75,1.765,0.985,0.4771483333333333,4.57578,6.3
5790,76.0,11.35599,31.66666666666667,4.333333333333333,70.92449475,9.5408,2.9466666666666668,1.76,1.2133333333333332,0.4736966666666666,6.16352,3.8
5791,46.0,9.133,23.0,4.0,48.7195,10.0743,2.295,1.905,1.12,0.47888,3.47589,2.5
5792,116.0,26.090000000000003,22.5,5.5,53.4902975,10.711958125,2.79,1.6825,0.88125,0.4442925,3.47589,5.8
5793,100.0,8.228992,10.0,4.8,20.016938,10.83385,2.7060000000000004,1.6780000000000002,0.892,0.498666,0.75893,5.8
5794,410.0,32.98438375,11.11904761904762,4.761904761904762,22.734936707690483,11.565052380952382,2.857619047619049,1.7085714285714286,0.8847619047619049,0.5100116666666666,0.7768,5.8
5795,80.0,7.734660000000001,10.0,5.0,20.255278375,11.70255,2.79,1.6725,0.8525,0.495275,0.6415,4.0
5796,36.0,11.463996000000002,18.0,3.0,15.968773636363638,12.59399,2.3680000000000003,1.3909090909090909,0.368,0.7450291666666667,0.36822,2.0
5797,100.0,15.43,50.0,4.0,117.386335,9.01375,2.295,2.045,1.36,0.42668,7.6428,2.5
5798,80.0,5.203996,10.0,4.8,20.9940862215,11.28095,2.805,1.656,0.915,0.498984,0.86737,5.5
5799,55.0,9.143996,11.0,4.8,22.9889468,11.909720000000002,2.884,1.662,0.792,0.490932,1.03881,3.8
5800,144.0,15.78748,23.0,4.8,49.2244493999998,11.14446,2.884,1.7,0.944,0.47888,2.06989,4.0
5801,112.0,13.611328000000002,18.666666666666668,5.666666666666668,54.501263666333344,9.138583333333331,3.023333333333333,1.8966666666666667,1.16,0.4781783333333334,0.93524,6.3
5802,138.0,10.099324,11.333333333333336,4.666666666666667,22.71843416666667,10.874308333333332,2.599166666666666,1.7966666666666669,0.9266666666666667,0.4960433333333333,1.0066,5.5
5803,64.0,13.053996,12.6,4.8,26.2038268,11.38168,2.752,1.7880000000000005,0.892,0.490932,2.01939,6.5
5804,108.0,9.387328,15.5,4.666666666666667,33.33735333333333,11.252966666666666,2.7533333333333334,1.7516666666666667,0.96,0.4830383333333333,1.92652,5.5
5805,30.0,2.70174775,7.5,4.0,14.996859625,11.7051,2.6725000000000003,1.495,0.71,0.6184925,0.76025,3.8
5806,46.0,8.795996,23.0,4.0,49.204038,10.629,2.545,1.77,0.945,0.4789899999999999,4.52989,5.5
5807,790.0,105.514,42.8,5.3,103.49857999999998,9.273855,2.279,1.9072,1.2,0.457149,5.2515,2.0
5808,146.0,30.92,22.5,5.5,53.441338,10.0743,2.295,1.825,1.12,0.4697149999999999,4.90209,1.8
5809,100.0,5.876907999999999,10.0,5.0,20.9941265318,10.85110625,2.708,1.648,0.8875000000000001,0.492719,0.84098,6.0
5810,41.0,9.46,19.0,4.0,39.568056,9.05335,1.9,1.9,1.224,0.449615,4.52755,4.0
5811,196.0,30.92,24.5,5.5,53.4902975,10.0743,2.295,1.825,1.135,0.4697149999999999,2.9768,1.8
5812,108.0,11.351332,18.0,4.0,37.346215,11.2603,2.115,1.905,1.12,0.47888,2.0416,3.8
5813,92.0,4.9568275,9.0,4.8,18.5863611398,11.33044,2.805,1.656,0.8480000000000001,0.49282,0.86614,3.3
5814,146.0,16.864992,14.6,5.6,33.739258,11.38881,2.866,1.6840000000000002,0.914,0.47888,1.3748,2.5
5815,68.0,9.773996,13.2,4.8,29.525338,10.37847,2.644,1.794,0.944,0.49897,1.45419,5.5
5816,102.0,8.962995000000003,11.2,4.8,24.50301875,11.38168,2.8280000000000003,1.7400000000000002,0.86,0.49282,1.35155,5.5
5817,76.0,15.751995999999998,20.5,4.75,47.3154225304,11.33182,2.18,1.905,1.4220000000000002,0.4862359999999999,3.31333,3.0
5818,96.0,15.041988,11.142857142857142,4.571428571428571,24.699605857142853,10.554,2.225714285714285,1.9085714285714288,0.9914285714285712,0.4898942857142857,1.4092,7.8
5819,126.0,13.385996,25.2,5.6,58.30341800000001,11.61422,2.884,1.736,0.944,0.467568,2.54439,2.3
5820,42.0,1.7401675,6.282828282828282,3.52,11.99055965,12.082260000000002,2.6184,1.5096,0.6464,0.6985566000000001,0.0,4.3
5821,122.0,13.385996,12.8,4.8,24.808518,11.33044,2.805,1.7400000000000002,0.8959999999999999,0.49282,1.2398,6.0
5822,214.0,40.61,42.8,3.2,103.49857999999998,9.65936,2.295,1.907,1.1920000000000004,0.4494728571428572,5.52703,2.5
5823,246.0,23.38089925,31.75,4.25,70.86454624999998,9.0872,2.228,1.90825,1.224,0.4442925,6.675,2.8
5824,46.0,9.133,23.0,4.0,48.7195,9.2708,2.115,1.905,0.945,0.48855,4.45755,3.8
5825,108.0,6.697992,10.8,4.8,20.9941265318,11.20276,2.7270000000000003,1.767,0.91,0.496167,0.81739,5.5
5826,277.0,61.142464,13.38095238095238,4.761904761904762,27.749948095238093,11.36127142857143,2.857619047619047,1.70952380952381,0.8580952380952382,0.5122385714285714,1.9548,5.8
5827,208.0,6.697992,10.2,4.8,20.077018,11.0881,2.832,1.682,0.928,0.4930319999999999,0.75249,6.0
5828,100.0,10.502995,12.6,4.8,24.085483,10.581,2.53,1.7420000000000002,1.2999999999999998,0.49282,0.86099,5.5
5829,100.0,7.734660000000001,10.0,5.2,20.3920334,12.04083,2.755,1.7,0.91,0.4978194999999999,0.76025,4.0
5830,100.0,7.558488000000001,10.0,4.8,20.2988926326,12.04083,2.755,1.6310000000000002,0.91,0.4927359999999999,1.0804,7.5
5831,185.0,20.415992000000006,23.0,4.0,49.224449375000006,11.90626,2.545,1.7,0.945,0.4743239999999999,3.17705,6.0
5832,92.0,6.093996,9.2,4.5,19.11021989170732,12.20004,2.7950000000000004,1.5759999999999998,0.703,0.5896600000000001,0.84019,3.5
5833,105.0,7.441332000000001,10.5,4.8,21.654418,11.17714,2.675,1.736,0.965,0.4820359999999999,1.08186,4.0
5834,58.0,6.07141175,10.0,3.2,20.077018,11.33044,2.7950000000000004,1.5419999999999998,0.71,0.6184925,0.6278,3.8
5835,30.0,3.443996,10.0,5.0,20.255278375,11.510862500000002,2.8680000000000003,1.7280000000000002,0.8875000000000001,0.4829699999999999,0.93673,5.8
5836,55.0,9.143996,10.0,4.8,20.077018,12.30176,2.884,1.662,0.792,0.491678,1.01032,6.0
5837,126.0,12.421,12.125,4.25,26.20265225,11.0173,2.86625,1.70375,0.889,0.47382125,1.69886,6.5
